Municipio;Localidad;Código postal;Dirección;Margen;Longitud;Latitud;Toma de datos;Precio gasolina 95 E5;Precio gasolina 95 E10;Precio gasolina 95 E5 Premium;Precio gasolina 98 E5;Precio gasolina 98 E10;Precio gasóleo A;Precio gasóleo Premium;Precio gasóleo B;Precio gasóleo C;Precio bioetanol;% bioalcohol;Precio biodiésel;% éster metílico;Precio gases licuados del petróleo;Precio gas natural comprimido;Precio gas natural licuado;Precio hidrógeno;Precio gasolina 95 E25;Precio gasolina 95 E85;Precio AdBlue;Precio diesel renovable;Precio gasolina renovable	;Precio metanol	;Precio  amoniaco	;Precio BGNC	;Precio BGNL;Rótulo;Tipo venta;Rem.;Horario;Tipo servicio;Ultimo dato;Tipo_Vendedor;Provincia;Comunidad_Autonoma;Total población;Población hombres;Población mujeres;Competencia_1km;Competencia_2km;Competencia_5km;Competencia_10km;Competencia_25km;Competencia_50km;Competencia_100km;Distancia_Exolum_km
SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;30740;AVENIDA DOCTOR ARTERO GUIRAO, 219/225;D;-0.798944;37.830167;02/12/2025 10:22;1.529;;1.595;1.685;;1.509;1.585;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 06:00-00:00;L-D: 06:00-23:59 (A);2025-12-02;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;7;23;35;123;460;845;59.24575102635574
SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;30740;AVENIDA DR ARTERO GUIRAO, 12;I;-0.788111;37.842361;03/12/2025 00:00;1.349;;;1.459;;1.299;1.349;;;;;;;;;;;;;;;;;;;;CAMPSA EXPRESS;P;OM;L-D: 24H;L-D: 24H (D);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;3;5;17;34;118;473;853;57.6152621197626
SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;30740;AVENIDA ROMERIA DE LA VIRGEN DEL CARMEN, 169;N;-0.787056;37.822722;01/12/2025 14:28;1.398;1.398;;;;1.359;1.359;;;;;;;;;;;;;;;;;;;;LA HITA-LO PAGAN;P;dm;L: 24H;L: 24H (D);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;2;17;34;118;455;834;59.567599963492995
SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;30740;PARAJE DE LOS PLAZAS S/N;D;-0.78375;37.843194;01/12/2025 09:36;1.375;;;;;1.333;1.363;;;;;;;;;;;;;;;;;;;;RHR;P;dm;L-D: 05:30-03:00;Sin datos;2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;6;16;33;119;473;851;57.371520077944766
SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;30740;CARRETERA SAN PEDRO DEL PINATAR A SAN JAVIER KM. SN;D;-0.80925;37.823639;01/12/2025 14:26;1.378;;1.378;;;1.309;1.309;;;;;;;;;;;;;;;;;;;;LA HITA-PINATAR PARK;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;5;21;36;127;461;835;60.28878825539561
SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;30740;AVENIDA DOCTOR ARTERO GUIRAO, 2;D;-0.787639;37.843333;01/12/2025 08:29;1.375;;;1.539;;1.333;1.363;;;;;;;;;;;;;1.199;;;;;;;HERMANOS NAVARRO;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (P);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;3;6;16;33;119;473;853;57.499760393978946
SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;30740;CALLE DOCTOR ARTERO GUIRAO, SN;D;-0.786972;37.844833;01/12/2025 08:00;1.399;;;;;1.369;1.399;;;;;;;;;;;;;;;;;;;;E.LECLERC;P;dm;L-D: 24H;"L-S: 00:00-08:00 (D), 08:00-15:00 (A), 15:00-17:30 (D), 17:30-21:30 (A), 21:30-23:59 (D); D: 24H (D)";2025-12-01;Supermercado;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;7;16;34;118;473;854;57.32378045988242
SAN PEDRO DEL PINATAR;IMBERNONES (LOS);30740;CALLE PUERTO (EL), SN;I;-0.775833;37.844444;03/12/2025 14:00;1.549;;1.599;1.659;;1.499;;;;;;;;;;;;;;;1.589;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;5;15;33;117;472;850;56.959955473839585
SANTOMERA;SANTOMERA;30140;CR  A-7 , P.K. 750 M.D.;D;-1.03575;38.101972;03/12/2025 14:00;1.539;;;1.699;;1.519;;;;;;;;;;;;;;;1.609;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;3;8;39;230;525;956;51.44902622012503
SANTOMERA;SANTOMERA;30140;CR  A-7 P.K. 750 M.I.;I;-1.035667;38.101222;03/12/2025 14:00;1.539;;;1.699;;1.529;;;;;;;;;;;;;;;1.609;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;3;8;39;231;525;956;51.48078211759268
SANTOMERA;SANTOMERA;30140;CARRETERA NACIONAL 340 KM. 676;I;-1.042583;38.062111;03/12/2025 00:00;1.549;;;1.699;;1.509;1.609;;;;;;;;;;;;;;;;;;;;BP;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;16;57;239;536;940;54.13321882227144
SANTOMERA;SANTOMERA;30140;CR MU-414  SANTOMERA-ABANILLA, 6;D;-1.049556;38.111417;03/12/2025 00:00;1.549;;;;;1.519;1.579;1.234;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;"L-V: 06:00-23:30; S: 06:30-23:30; D: 07:00-23:30";"L-V: 06:00-23:30 (A); S: 06:30-23:30 (A); D: 07:00-23:30 (A)";2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;3;5;33;229;524;956;52.0637523418574
SANTOMERA;SANTOMERA;30140;CARRETERA N-340 SISCAR ORIHUELA KM. 676,50;D;-1.038639;38.063472;02/12/2025 12:22;1.569;;;1.709;;1.489;1.589;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;15;50;239;540;946;53.75942458890305
SANTOMERA;SANTOMERA;30140;CARRETERA SANTOMERA-ABANILLA MU-414 KM. 3,4;D;-1.056611;38.088556;24/11/2025 09:43;1.499;;;;;1.489;;;;;;;;;;;;;;;;;;;;;CLAY;P;dm;L-D: 24H;"L-V: 06:00-22:00 (P); S-D: 07:00-22:00 (P)";2025-11-24;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;9;41;231;521;952;53.75710198204415
SANTOMERA;SANTOMERA;30140;CARRETERA ABANILLA KM. 1,250;D;-1.055389;38.070194;03/12/2025 00:00;1.549;;;1.699;;1.509;1.609;;;;;;;;;;;;;;;;;;;;BP;P;dm;L: 06:00-22:00;L: 06:00-22:00 (P);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;2;14;53;233;527;941;54.64508886015916
SANTOMERA;SANTOMERA;30140;CARRETERA SANTOMERA-ABANILLA KM. 158;D;-1.044944;38.109333;01/12/2025 08:57;1.409;;;;;1.319;;;;;;;;;;;;;;;;;;;;;GRUPO HEFAME;P;dm;"L-V: 07:00-23:00; S: 07:00-15:00";L-V: 07:00-23:00 (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;3;5;36;228;524;956;51.80138990434229
TORRE-PACHECO;TORRE-PACHECO;30700;POLIGONO INDUSTRIAL LA HITA S/N;D;-0.952389;37.733111;01/12/2025 09:51;1.488;;;1.618;;1.518;;;;;;;;;;;;;;;1.608;;;;;;REPSOL;P;dm;L-D: 06:00-22:30;L-D: 06:00-22:30 (P);2025-12-01;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;3;11;32;136;451;833;75.1181143856166
TORRE-PACHECO;TORRE-PACHECO;30700;CARRETERA RM-F30 KM. 2;N;-0.912417;37.737889;03/12/2025 12:51;1.389;;;;;1.359;;;;;;;;;;;;;;;;;;;;;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;1;13;36;139;444;823;72.91252903515777
TORRE-PACHECO;TORRE-PACHECO;30700;AVENIDA AVENIDA DE BALSICAS, 12;D;-0.953333;37.746667;01/12/2025 09:54;1.458;;1.458;;;1.418;1.418;;;;;;;;;;;;;;;;;;;;LA HITA- EL MOLINO;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;5;9;34;137;454;836;73.87082819573884
TORRE-PACHECO;TORRE-PACHECO;30700;VEREDA DE ORIHUELA, S/N;N;-0.963833;37.749528;03/12/2025 00:00;1.478;;1.478;;;1.458;1.458;1.218;;;;;;0.958;;;;;;0.998;;;;;;;LA HITA-EL PASICO;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (P);2025-12-03;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;4;9;34;135;460;842;74.08743540546128
TORRE-PACHECO;TORRE-PACHECO;30700;AVENIDA LA ESTRELLA, 43;N;-0.982083;37.753222;01/12/2025 07:10;1.449;;;;;1.409;;;;;;;;;;;;;;;;;;;;;ATRANSCAR CTM;P;dm;L: 24H;L: 24H (P);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;2;8;28;134;467;844;74.61125061514872
TORRE-PACHECO;TORRE-PACHECO;30700;AVENIDA JUAN CARLOS I, S/N;I;-0.949083;37.741972;03/12/2025 00:00;1.519;;;1.629;;1.519;;;;;;;;;;;;;;;1.609;;;;;;REPSOL;P;OM;"L-V: 06:30-22:00; S-D: 07:00-16:00";Sin datos;2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;5;10;34;138;453;835;74.12341597826956
TORRE-PACHECO;TORRE-PACHECO;30700;CARRETERA DE TORREPACHECO A LOS ALCAZARES KM. 6,192;N;-0.895583;37.738056;02/12/2025 15:00;1.479;;;1.619;;1.419;1.499;1.249;;;;;;;;;;;;;;;;;;;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A);2025-12-02;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;1;11;34;138;439;812;72.19729330907315
TORRE-PACHECO;TORRE-PACHECO;30700;CARRETERA LOS ALCAZARES, 152 KM. 0;D;-0.939444;37.738611;01/12/2025 09:55;1.389;;;;;1.359;;;;;;;;;;;;;;;;;;;;;LA HITA-MORRASTELAS;P;dm;L: 24H;L: 24H (D);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;4;10;33;138;450;829;74.01272352260757
TORRE-PACHECO;TORRE-PACHECO;30700;LOS PEREZ S/N;D;-0.943361;37.752167;01/12/2025 09:28;;;;;;1.252;;0.887;;;;;;;;;;;;;;;;;;;GREGAL;R;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;4;10;33;139;454;835;72.89277849545014
TORRE-PACHECO;BALSICAS;30591;AVENIDA AVENIDA ROLDÁN, 1;D;-0.963361;37.817639;02/12/2025 22:30;1.449;;;1.629;;1.409;1.469;;;;;;;0.999;;;;;;0.899;;;;;;;JCC;P;dm;L: 06:00-23:00;Sin datos;2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;2;20;197;479;842;67.77444183581889
TORRE-PACHECO;BALSICAS;30591;AVENIDA DE MURCIA, 56;D;-0.956611;37.818861;03/12/2025 13:14;1.529;;1.599;;;1.479;1.559;1.189;;;;;;;;;;;;;;;;;;;CEPSA BALSICAS;P;dm;"L-S: 07:00-22:00; D: 08:00-22:00";"L-S: 07:00-22:00 (A); D: 08:00-22:00 (A)";2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;2;22;195;480;841;67.32014576590424
TORRE-PACHECO;ROLDAN;30709;AVDA DE MURCIA, 26;D;-1.010111;37.798722;03/12/2025 00:00;1.499;;;1.609;;1.519;;;;;;;;;;;;;;;1.609;;;;;;REPSOL;P;OM;L-D: 06:00-22:30;L-D: 06:00-22:30 (P);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;2;3;23;195;478;856;71.90547800935376
TORRE-PACHECO;ROLDAN;30709;CARRETERA LOS MARTINEZ DEL PUERTO, RM F21 KM. 9,5;I;-1.021583;37.810056;28/11/2025 21:30;1.439;;;;;1.399;;1.099;;;;;;;;;;;;;;;;;;;F21;P;dm;L: 06:00-22:00;L: 06:00-22:00 (A);2025-11-28;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;2;20;212;480;862;71.52905455136431
TORRE-PACHECO;ROLDAN;30709;CALLE CIUDAD DEL TRANSPORTE, 9;N;-1.023694;37.809778;03/12/2025 13:30;;;;;;1.439;;;;;;;;;;;;;;;;;;;;;TRUCK ENERGY Z,S.L.;P;dm;L: 24H;L: 24H (D);2025-12-03;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;2;20;212;480;863;71.66876751917714
TORRE-PACHECO;DOLORES;30739;AVENIDA MARQUES DE ROZALEJO, S,/N,;I;-0.872833;37.783;03/12/2025 00:00;1.529;;;1.649;;1.509;;1.254;;;;;;;;;;;;;1.599;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;15;38;151;452;823;66.84483278693608
TORRE-PACHECO;DOLORES;30739;CARRETERA CARRETERA DE SAN JAVIER CARTAGENA KM. 5,600;N;-0.871889;37.763611;01/12/2025 14:27;1.398;;;;;1.359;;;;;;;;;;;;;;;;;;;;;LA HITA-RODA;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;11;37;143;446;817;68.7153011643558
TORRE-PACHECO;SAN CAYETANO;30592;CARRETERA RM-19 KM. 20,5;I;-0.906056;37.813;03/12/2025 00:00;1.529;;;1.679;;1.509;1.609;;;;;;;;;;;;;0.989;;;;;;;BP SAN CAYETANO;P;OM;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;2;5;38;155;471;830;65.41150256492301
TORRE-PACHECO;JIMENADO;30708;CARRETERA F-14 KM. 4;D;-0.992778;37.748722;01/12/2025 14:11;1.554;;;;;1.519;1.609;1.229;;;;;;;;;;;;0.8;;;;;;;CEPSA;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);2025-12-01;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;1;9;29;135;466;842;75.54825221074695
TORRE-PACHECO;JIMENADO;30708;AUTOVIA A-30 KM. 172;I;-1.068806;37.769;03/12/2025 12:03;1.539;;;1.679;;1.479;;1.229;;;;;;0.999;;;;;;;1.579;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;2;3;21;169;468;854;77.68591896225955
TORRES DE COTILLAS (LAS);TORRES DE COTILLAS (LAS);30565;AVDA. INDUSTRIA 64H - POLIG. IND. SAN JORGE;N;-1.253556;38.035083;03/12/2025 05:00;1.509;;;;;1.459;1.519;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 06:00-23:00;Sin datos;2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;5;15;70;203;451;910;71.83542603319951
TORRES DE COTILLAS (LAS);TORRES DE COTILLAS (LAS);30565;AVENIDA LOS REYES CATOLICOS;D;-1.262444;38.024861;02/12/2025 05:30;1.529;;;1.669;;1.479;1.579;1.229;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;1;10;62;204;451;903;73.03258377115495
TORRES DE COTILLAS (LAS);TORRES DE COTILLAS (LAS);30565;CARRETERA N-344 KM. 7;I;-1.236944;38.033944;02/12/2025 10:45;;;;;;1.329;;1.109;;;;;;;;;;;;0.747;;;;;;;GRUPO FUENTES;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;4;19;83;203;468;906;70.58269678358197
TORRES DE COTILLAS (LAS);TORRES DE COTILLAS (LAS);30565;CARRETERA N-344 KM. 7;D;-1.2365;38.032583;01/12/2025 13:50;;;;;;;;;;;;;;;;1.099;;;;;;;;;;;HAM;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;4;18;84;203;470;906;70.61492832697203
TORRES DE COTILLAS (LAS);TORRES DE COTILLAS (LAS);30565;CARRETERA N-344A KM. 9,6;D;-1.243833;38.036889;02/12/2025 10:30;1.529;;1.585;;;1.489;1.575;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-02;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;3;4;18;82;203;461;906;70.98114320928816
TORRES DE COTILLAS (LAS);TORRES DE COTILLAS (LAS);30565;CALLE COTILLAS ANTIGUA, S/N;D;-1.237111;38.044944;03/12/2025 13:44;1.408;;;;;1.319;1.329;;;;;;;;;;;;;;;;;;;;BALLENOIL;P;OM;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;7;25;83;200;465;905;70.06345739648731
TOTANA;TOTANA;30850;N-340 km 617,9;D;-1.489389;37.775778;01/12/2025 23:11;1.529;;;1.669;;1.499;1.579;;;;;;;;;;;;;0.759;;;;;;;BP E.S. VILLASOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (P);2025-12-01;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;8;15;55;360;804;104.3849442669439
TOTANA;TOTANA;30850;CARRETERA MAZARRON KM. 2;D;-1.483222;37.756972;01/12/2025 12:32;1.44;;;;;1.335;;1.0;;;;;;;;;;;;;;;;;;;COATO;P;dm;L-S: 08:00-22:00;L-S: 08:00-22:00 (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;8;12;60;358;798;105.16574186071145
TOTANA;TOTANA;30850;CALLE GALILEO GALILEI, 12;D;-1.447278;37.773139;01/12/2025 10:47;1.399;;;;;1.299;;;;;;;;;;;;;;;;;;;;;JPG PETROL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;6;17;49;372;807;101.55565225660267
TOTANA;TOTANA;30850;CARRETERA MAZARRON KM. 2;I;-1.479111;37.755889;01/12/2025 18:06;1.519;;;1.659;;1.489;;1.069;;;;;;;;;;;;0.85;;;;;;;HNOS BAÑOS;P;dm;L-D: 24H;L-D: 00:00-05:59 (D), 05:59-22:00 (A), 22:00-23:59 (D);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;8;13;60;358;798;104.94605046999109
TOTANA;TOTANA;30850;CALLE OLIVO, 4;D;-1.455222;37.775639;02/12/2025 21:56;1.499;;;;;1.419;;;;;;;;0.979;;;;;;0.759;;;;;;;SIERRA ESPUÑA TRADE;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;8;17;48;372;808;101.95371639052958
TOTANA;TOTANA;30850;CARRETERA N-340A KM. 615,5;D;-1.505778;37.759278;03/12/2025 14:00;1.507;;1.599;1.649;;1.504;1.584;1.254;;;;;;;;;;;;;;;;;;;MOEVE;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;8;14;61;349;793;106.62153610682401
TOTANA;TOTANA;30850;NACIONAL 340 km 613;D;-1.523556;37.743611;03/12/2025 13:33;1.429;;;;;1.339;;0.969;;;;;;;;;;;;0.699;;;;;;;TS;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-03;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;7;13;62;329;781;108.90726118516437
TOTANA;TOTANA;30850;CARRETERA NAL. 340 S/N RAMBLA LAS PERAS KM. 613;I;-1.507028;37.758583;02/12/2025 21:55;1.499;;;;;1.419;;;;;;;;0.979;;;;;;0.759;;;;;;;SIERRA ESPUÑA TRADE 2;P;dm;L: 06:30-10:30;L: 06:30-10:30 (P);2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;8;14;61;348;791;106.75587359585191
TOTANA;TOTANA;30850;DIPUTACION DE LEBOR;D;-1.54475;37.728806;02/12/2025 19:33;1.485;;;;;1.385;;;;;;;;;;;;;;0.655;;;;;;;AREA DE SERVICIO AGETRANS ;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;5;12;61;310;767;111.38223302239298
TOTANA;TOTANA;30850;CARRETERA MU502 KM. 1,9;D;-1.516028;37.782194;21/11/2025 11:58;1.519;;;;;1.489;1.569;1.069;;;;;;;;;;;;;;;;;;;E.S. LA SANTA;P;dm;L: 6:30-22:00;L: 6:30-22:00 (A);2025-11-21;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;6;12;54;343;805;105.90510503579962
TOTANA;PARETON;30858;CARRETERA CARRETERA COMARCAL MU-3315 KM. 9;D;-1.415639;37.717639;03/12/2025 00:00;1.529;;;;;1.499;;1.204;;;;;;;;;;;;;1.589;;;;;;REPSOL;P;OM;L: 06:30-22:00;Sin datos;2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;0;11;56;369;789;103.19953171505928
UNIÓN (LA);UNION (LA);30360;CALLE MINA BUENA SUERTE-BOLA, 1;D;-0.900667;37.628111;03/12/2025 00:00;1.509;;;1.639;;1.469;;;;;;;;;;;;;;0.9;1.559;;;;;;REPSOL;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;3;14;51;111;326;794;83.40024651957937
UNIÓN (LA);UNION (LA);30360;CR N-332, 7,2 (N-332 km 7,8);I;-0.895611;37.613056;03/12/2025 00:00;1.499;;;1.609;;1.459;;;;;;;;;;;;;;;1.549;;;;;;PETRONOR;P;OM;L-D: 06:30-21:30;L-D: 06:30-21:30 (P);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;4;11;44;108;298;780;84.75480270111358
UNIÓN (LA);UNION (LA);30360;AVENIDA MEDITERRANEO, 4;D;-0.876667;37.622083;03/12/2025 00:00;1.509;;1.549;;;1.469;;;;;;;;;;;;;;;1.559;;;;;;REPSOL;P;dm;L-D: 06:30-00:00;L-D: 06:30-09:00 (A), 09:00-14:30 (P), 14:30-18:00 (A), 18:00-21:00 (P), 21:00-23:59 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;3;10;33;110;302;778;83.18058222441482
UNIÓN (LA);UNION (LA);30360;AVENIDA MEDITERRANEO, 4;I;-0.877;37.621722;03/12/2025 00:00;1.509;;;1.639;;1.469;1.559;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;3;10;35;110;301;778;83.22889798290586
UNIÓN (LA);UNION (LA);30360;PLAZA DE LOS SANCHEZ, 2;D;-0.886028;37.621861;01/12/2025 04:15;1.359;;;;;1.289;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;4;10;38;110;305;781;83.52260849124706
UNIÓN (LA);UNION (LA);30369;CARRETERA RM F40 KM. 1;I;-0.911722;37.642222;02/12/2025 13:05;1.439;;;;;1.399;1.429;;;;;;;;;;;;;;;;;;;;Mº MARIN;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (P);2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;2;16;49;118;349;803;82.37768974582755
YECLA;YECLA;30510;CARRETERA VILLENA KM. 0,50;D;-1.095611;38.615056;01/12/2025 12:10;1.299;;;;;1.259;;;;;;;;;;;;;;0.65;;;;;;;E.S. MC GAS;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;4;8;8;33;171;1128;60.98386960355825
YECLA;YECLA;30510;CARRETERA FUENTE ALAMO KM. 1;I;-1.130944;38.620194;03/12/2025 00:00;1.499;;;1.609;;1.519;1.609;1.214;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;3;7;8;31;159;1108;63.874891261531396
YECLA;YECLA;30510;CARRETERA C-3314 (VILLENA) KM. 2,5;D;-1.083806;38.616139;01/12/2025 10:47;1.299;;;;;1.259;;;;;;;;;;;;;;;;;;;;;GASEXPRESS;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;3;8;8;30;171;1129;60.19643775063016
YECLA;YECLA;30510;AVENIDA DE LA PAZ, 187;D;-1.131278;38.614167;03/12/2025 12:26;1.279;;;;;1.219;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;3;7;8;36;160;1110;63.54505733993747
YECLA;YECLA;30510;CARRETERA MU-424 KM. 31;I;-1.109361;38.617861;03/12/2025 13:00;1.499;;;1.609;;1.509;;;;;;;;;;;;;;;1.599;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;5;7;8;35;162;1115;62.15487017037761
